Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 26_level_0
1314,Johann Lepenant,fr FRA,MF,Nantes,fr Ligue 1,22-102,2002,12.7,2,14,4,28.6,1.10,0.31,0.14,0.50,16.9,0,0,0,1.0,1.0,0.07,+1.0,+1.0,Matches
1315,Jefferson Lerma,co COL,MF,Crystal Palace,eng Premier League,30-099,1994,13.4,0,18,7,38.9,1.35,0.52,0.00,0.00,20.2,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
1316,Louis Leroux,fr FRA,"MF,DF",Nantes,fr Ligue 1,19-009,2006,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1317,Robert Lewandowski,pl POL,FW,Barcelona,es La Liga,36-164,1988,17.6,17,65,30,46.2,3.69,1.70,0.23,0.50,13.5,3,2,3,18.0,15.7,0.24,-1.0,-0.7,Matches
1318,Jamie Leweling,de GER,"MF,FW",Stuttgart,de Bundesliga,23-341,2001,8.8,1,15,10,66.7,1.71,1.14,0.07,0.10,20.8,0,0,0,0.6,0.6,0.04,+0.4,+0.4,Matches
1319,Rico Lewis,eng ENG,"DF,MF",Manchester City,eng Premier League,20-072,2004,15.6,1,9,2,22.2,0.58,0.13,0.11,0.50,17.1,0,0,0,1.2,1.2,0.13,-0.2,-0.2,Matches
1320,Keane Lewis-Potter,eng ENG,"DF,FW",Brentford,eng Premier League,23-345,2001,20.3,1,19,11,57.9,0.93,0.54,0.05,0.09,18.9,1,0,0,2.3,2.3,0.12,-1.3,-1.3,Matches
1321,Myles Lewis-Skelly,eng ENG,DF,Arsenal,eng Premier League,18-128,2006,5.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1322,Ben Lhassine Kone,ci CIV,MF,Como,it Serie A,24-324,2000,0.6,0,1,0,0.0,1.76,0.00,0.00,,34.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1323,Mattia Liberali,it ITA,MF,Milan,it Serie A,17-301,2007,0.7,0,2,0,0.0,2.95,0.00,0.00,,17.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1324,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,28-205,1996,16.0,1,7,1,14.3,0.44,0.06,0.14,1.00,13.6,0,0,0,0.4,0.4,0.06,+0.6,+0.6,Matches
1325,Matthijs de Ligt,nl NED,DF,Manchester Utd,eng Premier League,25-173,1999,17.1,1,13,6,46.2,0.76,0.35,0.08,0.17,8.2,0,0,0,1.8,1.8,0.14,-0.8,-0.8,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1326,Pedro Lima,br BRA,DF,Wolves,eng Premier League,18-215,2006,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1327,Victor Lindelöf,se SWE,"DF,MF",Manchester Utd,eng Premier League,30-199,1994,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1328,Jesper Lindstrøm,dk DEN,FW,Everton,eng Premier League,24-338,2000,8.9,0,25,8,32.0,2.82,0.90,0.00,0.00,21.4,6,0,0,1.8,1.8,0.07,-1.8,-1.8,Matches
1329,Karol Linetty,pl POL,MF,Torino,it Serie A,29-365,1995,13.3,1,12,3,25.0,0.90,0.23,0.08,0.33,21.8,0,0,0,0.6,0.6,0.05,+0.4,+0.4,Matches
1330,Samuel Lino,br BRA,"MF,DF",Atlético Madrid,es La Liga,25-040,1999,9.4,2,26,10,38.5,2.76,1.06,0.08,0.20,14.5,0,0,0,4.5,4.5,0.17,-2.5,-2.5,Matches
1331,Pol Lirola,es ESP,DF,Marseille,fr Ligue 1,27-172,1997,4.8,1,4,1,25.0,0.83,0.21,0.25,1.00,14.2,0,0,0,0.5,0.5,0.12,+0.5,+0.5,Matches
1332,Dailon Livramento,cv CPV,"FW,MF",Hellas Verona,it Serie A,23-273,2001,7.0,1,11,3,27.3,1.56,0.43,0.09,0.33,12.4,0,0,0,1.4,1.4,0.13,-0.4,-0.4,Matches
1333,Valentino Livramento,eng ENG,DF,Newcastle Utd,eng Premier League,22-081,2002,17.6,0,2,0,0.0,0.11,0.00,0.00,,24.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1334,Javier Llabrés,es ESP,FW,Mallorca,es La Liga,22-143,2002,0.6,0,1,0,0.0,1.58,0.00,0.00,,19.7,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
1335,Diego Llorente,es ESP,DF,Betis,es La Liga,31-169,1993,19.6,0,6,1,16.7,0.31,0.05,0.00,0.00,12.8,0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
1336,Marcos Llorente,es ESP,"DF,MF",Atlético Madrid,es La Liga,30-002,1995,11.7,2,9,4,44.4,0.77,0.34,0.22,0.50,19.4,0,0,0,0.4,0.4,0.05,+1.6,+1.6,Matches
1337,Gautier Lloris,fr FRA,DF,Le Havre,fr Ligue 1,29-198,1995,19.0,2,8,2,25.0,0.42,0.11,0.25,1.00,11.7,0,0,0,1.0,1.0,0.13,+1.0,+1.0,Matches
1338,Giovani Lo Celso,ar ARG,"MF,FW",Betis,es La Liga,28-298,1996,10.5,7,23,11,47.8,2.19,1.05,0.22,0.45,22.3,3,2,2,3.3,1.7,0.07,+3.7,+3.3,Matches
1339,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,30-068,1994,16.9,0,4,0,0.0,0.24,0.00,0.00,,23.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
1340,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,27-024,1998,17.1,0,8,2,25.0,0.47,0.12,0.00,0.00,23.5,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
1341,Ruben Loftus-Cheek,eng ENG,MF,Milan,it Serie A,29-009,1996,7.6,0,6,2,33.3,0.79,0.26,0.00,0.00,14.2,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
1342,Andy Logbo,fr FRA,FW,Le Havre,fr Ligue 1,20-271,2004,0.3,0,1,0,0.0,3.33,0.00,0.00,,3.7,0,0,0,0.2,0.2,0.18,-0.2,-0.2,Matches
1343,Enzo Loiodice,fr FRA,MF,Las Palmas,es La Liga,24-066,2000,3.6,0,2,0,0.0,0.56,0.00,0.00,,20.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
1344,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,27-094,1997,8.0,0,6,1,16.7,0.75,0.12,0.00,0.00,13.5,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
1345,Ademola Lookman,ng NGA,"FW,MF",Atalanta,it Serie A,27-104,1997,14.7,10,51,20,39.2,3.47,1.36,0.18,0.45,14.9,0,1,1,6.5,5.7,0.11,+3.5,+3.3,Matches
1346,Anthony Lopes,pt POR,GK,Nantes,fr Ligue 1,34-123,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1347,David López,es ESP,DF,Girona,es La Liga,35-115,1989,19.4,1,10,3,30.0,0.52,0.15,0.10,0.33,16.1,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
1348,Diego López,es ESP,"MF,FW",Valencia,es La Liga,22-264,2002,17.1,3,20,6,30.0,1.17,0.35,0.15,0.50,14.3,0,0,0,2.3,2.3,0.11,+0.7,+0.7,Matches
1349,Fer López,,FW,Celta Vigo,es La Liga,,,0.5,0,1,0,0.0,1.87,0.00,0.00,,21.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
1350,Fermin López,es ESP,"MF,FW",Barcelona,es La Liga,21-266,2003,5.4,2,14,5,35.7,2.59,0.93,0.14,0.40,18.4,0,0,0,2.7,2.7,0.19,-0.7,-0.7,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1351,Javi López,es ESP,DF,Real Sociedad,es La Liga,22-313,2002,10.7,0,4,1,25.0,0.37,0.09,0.00,0.00,21.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
1352,Pau López,es ESP,GK,Girona,es La Liga,30-050,1994,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1353,Roberto López,es ESP,MF,Leganés,es La Liga,24-283,2000,4.2,0,5,0,0.0,1.20,0.00,0.00,,29.3,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
1354,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,29-094,1995,12.2,3,14,7,50.0,1.15,0.57,0.21,0.43,19.4,1,0,0,1.3,1.3,0.09,+1.7,+1.7,Matches
1355,Iker Losada,es ESP,"MF,FW",Betis,es La Liga,23-184,2001,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,18.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
1356,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,38-328,1986,11.9,0,3,0,0.0,0.25,0.00,0.00,,23.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1357,Jordan Lotomba,ch SUI,"MF,DF",Nice,fr Ligue 1,26-125,1998,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1358,Tom Louchet,fr FRA,"DF,MF",Nice,fr Ligue 1,21-273,2003,5.5,1,6,1,16.7,1.09,0.18,0.17,1.00,20.6,0,0,0,0.1,0.1,0.02,+0.9,+0.9,Matches
1359,Sandi Lovrić,si SVN,MF,Udinese,it Serie A,26-310,1998,15.2,1,29,7,24.1,1.91,0.46,0.03,0.14,21.4,2,0,0,1.7,1.7,0.06,-0.7,-0.7,Matches
1360,Pol Lozano,es ESP,MF,Espanyol,es La Liga,25-118,1999,12.3,0,2,1,50.0,0.16,0.08,0.00,0.00,29.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1361,Lorenzo Lucca,it ITA,FW,Udinese,it Serie A,24-144,2000,15.7,8,32,13,40.6,2.04,0.83,0.25,0.62,14.6,0,0,0,3.4,3.4,0.11,+4.6,+4.6,Matches
1362,Jhon Lucumí,co COL,DF,Bologna,it Serie A,26-220,1998,15.4,0,8,2,25.0,0.52,0.13,0.00,0.00,12.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
1363,Yannik Lührs,de GER,DF,Dortmund,de Bundesliga,21-145,2003,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1364,José Luis Gayà,es ESP,DF,Valencia,es La Liga,29-252,1995,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1365,José Luis Palomino,ar ARG,DF,Cagliari,it Serie A,35-027,1990,4.3,1,1,1,100.0,0.23,0.23,1.00,1.00,4.3,0,0,0,0.5,0.5,0.46,+0.5,+0.5,Matches
1366,Douglas Luiz,br BRA,MF,Juventus,it Serie A,26-268,1998,4.9,0,6,2,33.3,1.23,0.41,0.00,0.00,18.8,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
1367,Romelu Lukaku,be BEL,FW,Napoli,it Serie A,31-264,1993,17.0,9,32,12,37.5,1.88,0.71,0.19,0.50,14.1,0,3,4,9.0,5.8,0.19,0.0,+0.2,Matches
1368,Castello Lukeba,fr FRA,DF,RB Leipzig,de Bundesliga,22-046,2002,8.1,0,1,0,0.0,0.12,0.00,0.00,,30.5,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
1369,Dodi Lukebakio,be BEL,FW,Sevilla,es La Liga,27-130,1997,19.1,9,56,26,46.4,2.93,1.36,0.14,0.31,19.5,1,1,1,6.5,5.7,0.10,+2.5,+2.3,Matches
1370,Saša Lukić,rs SRB,MF,Fulham,eng Premier League,28-172,1996,15.7,0,9,0,0.0,0.57,0.00,0.00,,20.1,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
1371,Milos Lukovic,rs SRB,"FW,MF",Strasbourg,fr Ligue 1,19-075,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1372,Joe Lumley,eng ENG,GK,Southampton,eng Premier League,29-352,1995,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1373,Daniel Luna,co COL,MF,Mallorca,es La Liga,21-270,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1374,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,25-356,1999,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1375,Massimo Luongo,au AUS,MF,Ipswich Town,eng Premier League,32-129,1992,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1376,Sebastiano Luperto,it ITA,DF,Cagliari,it Serie A,28-148,1996,22.0,1,18,5,27.8,0.82,0.23,0.06,0.20,11.6,0,0,0,2.0,2.0,0.11,-1.0,-1.0,Matches
1377,Zito Luvumbo,ao ANG,"FW,MF",Cagliari,it Serie A,22-329,2002,11.0,1,16,2,12.5,1.45,0.18,0.06,0.50,17.1,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
1378,Charalambos Lykogiannis,gr GRE,DF,Bologna,it Serie A,31-102,1993,6.9,0,2,1,50.0,0.29,0.15,0.00,0.00,21.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1379,Senne Lynen,be BEL,MF,Werder Bremen,de Bundesliga,25-348,1999,17.0,0,11,1,9.1,0.65,0.06,0.00,0.00,22.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
1380,Mathias Løvik,no NOR,FW,Parma,it Serie A,21-057,2003,0.2,0,1,0,0.0,6.43,0.00,0.00,,11.5,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
1381,Othmane Maamma,ma MAR,"FW,MF",Montpellier,fr Ligue 1,19-118,2005,1.3,1,3,2,66.7,2.29,1.53,0.33,0.50,12.8,0,0,0,0.5,0.5,0.15,+0.5,+0.5,Matches
1382,Ian Maatsen,nl NED,DF,Aston Villa,eng Premier League,22-328,2002,4.6,0,6,2,33.3,1.31,0.44,0.00,0.00,26.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
1383,Alexis Mac Allister,ar ARG,MF,Liverpool,eng Premier League,26-039,1998,17.4,1,23,7,30.4,1.32,0.40,0.04,0.14,17.7,0,0,0,1.7,1.7,0.07,-0.7,-0.7,Matches
1384,Deiver Machado,co COL,"DF,MF",Lens,fr Ligue 1,31-152,1993,10.4,1,14,4,28.6,1.35,0.39,0.07,0.25,17.8,0,0,0,1.8,1.8,0.13,-0.8,-0.8,Matches
1385,Shuto Machino,jp JPN,"FW,MF",Holstein Kiel,de Bundesliga,25-124,1999,10.9,7,21,11,52.4,1.92,1.01,0.29,0.55,18.0,1,1,1,3.2,2.5,0.12,+3.8,+3.5,Matches
1386,Darwin Machís,ve VEN,"FW,MF",Valladolid,es La Liga,31-360,1993,3.4,0,7,0,0.0,2.07,0.00,0.00,,21.3,1,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
1387,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,26-123,1998,3.2,0,2,0,0.0,0.63,0.00,0.00,,20.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
1388,James Maddison,eng ENG,MF,Tottenham,eng Premier League,28-070,1996,14.4,8,35,16,45.7,2.42,1.11,0.23,0.50,16.4,4,0,0,4.9,4.9,0.14,+3.1,+3.1,Matches
1389,Eros Maddy,nl NED,DF,Auxerre,fr Ligue 1,23-362,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1390,Noni Madueke,eng ENG,FW,Chelsea,eng Premier League,22-328,2002,15.3,7,63,25,39.7,4.13,1.64,0.11,0.28,14.7,0,0,0,7.5,7.5,0.12,-0.5,-0.5,Matches
1391,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,27-204,1997,13.7,0,5,1,20.0,0.37,0.07,0.00,0.00,17.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
1392,Gabriel Magalhães,br BRA,DF,Arsenal,eng Premier League,27-044,1997,20.1,3,19,5,26.3,0.95,0.25,0.16,0.60,8.9,0,0,0,2.4,2.4,0.13,+0.6,+0.6,Matches
1393,Soungoutou Magassa,fr FRA,MF,Monaco,fr Ligue 1,21-116,2003,8.6,0,8,3,37.5,0.93,0.35,0.00,0.00,19.0,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
1394,Edmond-Paris Maghoma,eng ENG,MF,Brentford,eng Premier League,23-269,2001,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1395,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,29-120,1995,11.8,1,11,2,18.2,0.93,0.17,0.09,0.50,10.7,0,0,0,1.1,1.1,0.10,-0.1,-0.1,Matches
1396,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,26-247,1998,15.0,1,10,4,40.0,0.67,0.27,0.10,0.25,24.7,0,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
1397,Frank Magri,cm CMR,"FW,MF",Toulouse,fr Ligue 1,25-150,1999,4.6,0,14,3,21.4,3.05,0.65,0.00,0.00,11.2,0,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches
1398,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,31-333,1993,11.1,0,4,1,25.0,0.36,0.09,0.00,0.00,10.7,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
1399,Jon Magunazelaia,es ESP,MF,Real Sociedad,es La Liga,24-203,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1400,Arne Maier,de GER,MF,Augsburg,de Bundesliga,26-024,1999,7.0,0,13,5,38.5,1.85,0.71,0.00,0.00,26.3,3,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1401,Mike Maignan,fr FRA,GK,Milan,it Serie A,29-213,1995,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1402,Patrick Mainka,de GER,DF,Heidenheim,de Bundesliga,30-087,1994,19.0,1,11,3,27.3,0.58,0.16,0.09,0.33,12.6,0,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches
1403,Kobbie Mainoo,eng ENG,MF,Manchester Utd,eng Premier League,19-288,2005,13.5,0,9,1,11.1,0.67,0.07,0.00,0.00,20.5,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
1404,Ainsley Maitland-Niles,eng ENG,"DF,MF",Lyon,fr Ligue 1,27-156,1997,12.7,1,13,4,30.8,1.02,0.32,0.08,0.25,17.6,0,0,0,1.0,1.0,0.08,0.0,0.0,Matches
1405,Radosław Majecki,pl POL,GK,Monaco,fr Ligue 1,25-077,1999,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1406,Lovro Majer,hr CRO,MF,Wolfsburg,de Bundesliga,27-015,1998,1.6,2,2,1,50.0,1.24,0.62,0.50,1.00,21.5,0,1,1,1.1,0.4,0.18,+0.9,+0.6,Matches
1407,Jordy Makengo,fr FRA,DF,Freiburg,de Bundesliga,23-182,2001,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1408,Antoine Makoumbou,cg CGO,MF,Cagliari,it Serie A,26-198,1998,13.0,0,6,0,0.0,0.46,0.00,0.00,,22.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
1409,Nikola Maksimović,rs SRB,DF,Montpellier,fr Ligue 1,33-068,1991,6.5,0,1,0,0.0,0.15,0.00,0.00,,13.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1410,Tyrell Malacia,nl NED,DF,Manchester Utd,eng Premier League,25-168,1999,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1411,Jarzinho Malanga,de GER,DF,Stuttgart,de Bundesliga,18-206,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1412,Julián Malatini,ar ARG,DF,Werder Bremen,de Bundesliga,23-246,2001,5.0,1,3,1,33.3,0.60,0.20,0.33,1.00,7.3,0,0,0,0.2,0.2,0.08,+0.8,+0.8,Matches
1413,Daniel Maldini,it ITA,"MF,FW",Monza,it Serie A,23-113,2001,14.5,3,39,13,33.3,2.69,0.90,0.08,0.23,19.7,5,0,0,4.8,4.8,0.13,-1.8,-1.8,Matches
1414,Youssef Maleh,ma MAR,MF,Empoli,it Serie A,26-163,1998,13.1,0,14,3,21.4,1.07,0.23,0.00,0.00,25.4,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
1415,Donyell Malen,nl NED,FW,Aston Villa,eng Premier League,26-023,1999,0.3,0,1,1,100.0,3.60,3.60,0.00,0.00,20.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
1416,Donyell Malen,nl NED,"FW,MF",Dortmund,de Bundesliga,26-023,1999,6.8,3,19,6,31.6,2.79,0.88,0.16,0.50,14.2,0,0,0,2.9,2.9,0.15,+0.1,+0.1,Matches
1417,Ruslan Malinovskyi,ua UKR,"MF,FW",Genoa,it Serie A,31-273,1993,2.5,0,6,2,33.3,2.41,0.80,0.00,0.00,30.2,3,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
1418,Lennard Maloney,us USA,MF,Heidenheim,de Bundesliga,25-116,1999,8.4,0,3,0,0.0,0.36,0.00,0.00,,10.6,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
1419,Aaron Malouda,fr FRA,FW,Lille,fr Ligue 1,19-063,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1420,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,24-125,2000,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1421,Dennis Man,ro ROU,"FW,MF",Parma,it Serie A,26-159,1998,17.1,4,37,14,37.8,2.16,0.82,0.11,0.29,17.2,0,0,0,3.5,3.5,0.09,+0.5,+0.5,Matches
1422,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,25-035,1999,0.2,0,1,1,100.0,4.29,4.29,0.00,0.00,36.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1423,Gianluca Mancini,it ITA,DF,Roma,it Serie A,28-290,1996,20.4,1,12,3,25.0,0.59,0.15,0.08,0.33,12.1,0,0,0,1.0,1.0,0.08,0.0,0.0,Matches
1424,Steve Mandanda,fr FRA,GK,Rennes,fr Ligue 1,39-310,1985,15.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1425,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,31-011,1994,7.7,0,1,1,100.0,0.13,0.13,0.00,0.00,9.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1426,Aïssa Mandi,dz ALG,DF,Lille,fr Ligue 1,33-102,1991,12.4,0,4,1,25.0,0.32,0.08,0.00,0.00,9.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
1427,Rolando Mandragora,it ITA,MF,Fiorentina,it Serie A,27-217,1997,6.6,0,11,5,45.5,1.66,0.76,0.00,0.00,25.2,1,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
1428,Orel Mangala,be BEL,MF,Everton,eng Premier League,26-320,1998,14.0,1,16,6,37.5,1.14,0.43,0.06,0.17,22.1,0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
1429,Orel Mangala,be BEL,MF,Lyon,fr Ligue 1,26-320,1998,0.7,0,1,0,0.0,1.34,0.00,0.00,,21.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
1430,Ryan Manning,ie IRL,DF,Southampton,eng Premier League,28-232,1996,8.5,0,3,0,0.0,0.35,0.00,0.00,,16.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
1431,Javier Manquillo,es ESP,DF,Celta Vigo,es La Liga,30-272,1994,5.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1432,Johan Manzambi,ch SUI,"MF,FW",Freiburg,de Bundesliga,19-110,2005,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1433,Alberto Manzoni,it ITA,MF,Atalanta,it Serie A,19-221,2005,0.1,0,1,0,0.0,15.00,0.00,0.00,,23.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
1434,Sekou Mara,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,22-186,2002,6.8,1,15,3,20.0,2.21,0.44,0.07,0.33,16.3,0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
1435,Alessandro Marcandalli,it ITA,DF,Genoa,it Serie A,22-129,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1436,Marcão,br BRA,DF,Sevilla,es La Liga,28-241,1996,5.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1437,Solly March,eng ENG,"MF,DF",Brighton,eng Premier League,30-196,1994,0.3,0,1,0,0.0,3.60,0.00,0.00,,18.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
1438,Filip Marchwiński,pl POL,MF,Lecce,it Serie A,23-022,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1439,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,35-293,1989,11.5,0,3,0,0.0,0.26,0.00,0.00,,22.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
1440,Alberto Marí,es ESP,FW,Valencia,es La Liga,23-205,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1441,Pablo Marí,es ESP,DF,Monza,it Serie A,31-154,1993,18.1,0,2,0,0.0,0.11,0.00,0.00,,9.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
